+-------------+---------------+----------+------+----+
| first_name  |   last_name   |  salary  | year | HR |
| Jose        | Canseco       | 3500000  | 1991 | 44 |
| Jose        | Canseco       | 2000000  | 1990 | 37 |
| Jose        | Canseco       | 1600000  | 1989 | 17 |
| Jose        | Canseco       | 325000   | 1988 | 42 |
| Jose        | Canseco       | 180000   | 1987 | 31 |
| Jose        | Canseco       | 75000    | 1986 | 33 |
| Ozzie       | Canseco       | 140000   | 1993 | 0  |
| Ozzie       | Canseco       | 100000   | 1990 | 0  |
| Mike        | Capel         | 62500    | 1988 | 0  |
| Ramon       | Caraballo     | 109000   | 1995 | 2  |
| Ramon       | Caraballo     | 109000   | 1993 | 0  |
| Javier      | Cardona       | 217000   | 2001 | 1  |
| Rod         | Carew         | 875000   | 1985 | 2  |
| Dan         | Carlson       | 175000   | 1998 | 0  |
| Dan         | Carlson       | 150000   | 1997 | 0  |
| Steve       | Carlton       | 115000   | 1988 | 0  |
| Steve       | Carlton       | 1000000  | 1986 | 1  |
| Steve       | Carlton       | 60000    | 1986 | 1  |
| Steve       | Carlton       | 1000000  | 1986 | 0  |
| Steve       | Carlton       | 1000000  | 1986 | 0  |
| Steve       | Carlton       | 60000    | 1986 | 0  |
| Steve       | Carlton       | 60000    | 1986 | 0  |
| Steve       | Carlton       | 1075000  | 1985 | 0  |
| Buddy       | Carlyle       | 200000   | 1999 | 0  |
| Don         | Carman        | 500000   | 1990 | 0  |
| Don         | Carman        | 575000   | 1989 | 0  |
| Don         | Carman        | 450000   | 1988 | 0  |
| Don         | Carman        | 245000   | 1987 | 0  |
| Don         | Carman        | 165000   | 1986 | 0  |
| Rafael      | Carmona       | 125000   | 1996 | 0  |
| Rafael      | Carmona       | 109000   | 1995 | 0  |
| Chris       | Carpenter     | 2583333  | 2001 | 0  |
| Chris       | Carpenter     | 733333   | 2000 | 0  |
| Chris       | Carpenter     | 483333   | 1999 | 0  |
| Chris       | Carpenter     | 190000   | 1998 | 0  |
| Chris       | Carpenter     | 150000   | 1997 | 0  |
| Cris        | Carpenter     | 150000   | 1996 | 0  |
| Cris        | Carpenter     | 1000000  | 1994 | 0  |
| Cris        | Carpenter     | 725000   | 1993 | 0  |
| Cris        | Carpenter     | 725000   | 1993 | 0  |
| Cris        | Carpenter     | 170000   | 1992 | 0  |
| Cris        | Carpenter     | 120000   | 1991 | 0  |
| Cris        | Carpenter     | 100000   | 1990 | 0  |
| Giovanni    | Carrara       | 115000   | 1996 | 0  |
| Giovanni    | Carrara       | 115000   | 1996 | 0  |
| Giovanni    | Carrara       | 109000   | 1995 | 0  |
| Hector      | Carrasco      | 400000   | 2001 | 0  |
| Hector      | Carrasco      | 825000   | 2000 | 0  |
| Hector      | Carrasco      | 825000   | 2000 | 0  |
| Hector      | Carrasco      | 800000   | 1999 | 0  |
| Hector      | Carrasco      | 700000   | 1998 | 0  |
| Hector      | Carrasco      | 560000   | 1997 | 0  |
| Hector      | Carrasco      | 560000   | 1997 | 0  |
| Hector      | Carrasco      | 195000   | 1996 | 0  |
| Hector      | Carrasco      | 150000   | 1995 | 0  |
| Hector      | Carrasco      | 109000   | 1994 | 0  |
| Chuck       | Carr          | 325000   | 1997 | 4  |
| Chuck       | Carr          | 250000   | 1997 | 4  |
| Chuck       | Carr          | 325000   | 1997 | 0  |
| Chuck       | Carr          | 250000   | 1997 | 0  |
| Chuck       | Carr          | 325000   | 1996 | 1  |
| Chuck       | Carr          | 255000   | 1995 | 2  |
| Chuck       | Carr          | 230000   | 1994 | 2  |
| Chuck       | Carr          | 123000   | 1993 | 4  |
| Mark        | Carreon       | 1000000  | 1996 | 9  |
| Mark        | Carreon       | 1000000  | 1996 | 2  |
| Mark        | Carreon       | 750000   | 1995 | 17 |
| Mark        | Carreon       | 650000   | 1994 | 3  |
| Mark        | Carreon       | 300000   | 1993 | 7  |
| Mark        | Carreon       | 355000   | 1992 | 10 |
| Mark        | Carreon       | 215000   | 1991 | 4  |
| Mark        | Carreon       | 125000   | 1990 | 10 |
| Mark        | Carreon       | 70000    | 1989 | 6  |
| Matias      | Carrillo      | 120000   | 1994 | 0  |
| Gary        | Carter        | 825000   | 1992 | 5  |
| Gary        | Carter        | 500000   | 1991 | 6  |
| Gary        | Carter        | 250000   | 1990 | 9  |
| Gary        | Carter        | 2198572  | 1989 | 2  |
| Gary        | Carter        | 2160714  | 1988 | 11 |
| Gary        | Carter        | 2060714  | 1987 | 20 |
| Gary        | Carter        | 2160714  | 1986 | 24 |
| Gary        | Carter        | 2028571  | 1985 | 32 |
| Joe         | Carter        | 3151380  | 1998 | 11 |
| Joe         | Carter        | 3151380  | 1998 | 7  |
| Joe         | Carter        | 6500000  | 1997 | 21 |
| Joe         | Carter        | 6525000  | 1996 | 30 |
| Joe         | Carter        | 7500000  | 1995 | 25 |
| Joe         | Carter        | 5550000  | 1994 | 27 |
| Joe         | Carter        | 5550000  | 1993 | 33 |
| Joe         | Carter        | 3691667  | 1992 | 34 |
| Joe         | Carter        | 3791667  | 1991 | 33 |
| Joe         | Carter        | 1866667  | 1990 | 24 |
| Joe         | Carter        | 1630000  | 1989 | 35 |
| Joe         | Carter        | 840000   | 1988 | 27 |
| Joe         | Carter        | 250000   | 1987 | 32 |
| Joe         | Carter        | 190000   | 1986 | 29 |
| Joe         | Carter        | 110000   | 1985 | 15 |
| Mike        | Caruso        | 275000   | 1999 | 2  |
| Mike        | Caruso        | 170000   | 1998 | 5  |
| Chuck       | Cary          | 250000   | 1993 | 0  |
| Chuck       | Cary          | 570000   | 1991 | 0  |
| Chuck       | Cary          | 200000   | 1990 | 0  |
| Chuck       | Cary          | 90000    | 1989 | 0  |
| Chuck       | Cary          | 78000    | 1988 | 0  |
| Raul        | Casanova      | 400000   | 2001 | 11 |
| Raul        | Casanova      | 225000   | 1998 | 1  |
| Raul        | Casanova      | 157500   | 1997 | 5  |
| Sean        | Casey         | 3000000  | 2001 | 13 |
| Sean        | Casey         | 400000   | 2000 | 20 |
| Sean        | Casey         | 220000   | 1999 | 25 |
| Sean        | Casey         | 175000   | 1998 | 7  |
| Larry       | Casian        | 350000   | 1997 | 0  |
| Larry       | Casian        | 350000   | 1997 | 0  |
| Larry       | Casian        | 275000   | 1996 | 0  |
| Larry       | Casian        | 160000   | 1995 | 0  |
| Larry       | Casian        | 180000   | 1994 | 0  |
| Larry       | Casian        | 180000   | 1994 | 0  |
| Larry       | Casian        | 115000   | 1993 | 0  |
| Larry       | Casian        | 105000   | 1991 | 0  |
| Larry       | Casian        | 100000   | 1990 | 0  |
| Pedro       | Castellano    | 120000   | 1996 | 0  |
| Alberto     | Castillo      | 725000   | 2001 | 1  |
| Alberto     | Castillo      | 425000   | 2000 | 1  |
| Alberto     | Castillo      | 225000   | 1999 | 4  |
| Alberto     | Castillo      | 192500   | 1998 | 2  |
| Alberto     | Castillo      | 152500   | 1997 | 0  |
| Alberto     | Castillo      | 109000   | 1995 | 0  |
| Carmelo     | Castillo      | 600000   | 1991 | 0  |
| Carmelo     | Castillo      | 550000   | 1990 | 0  |
| Carmelo     | Castillo      | 432500   | 1989 | 8  |
| Carmelo     | Castillo      | 310000   | 1988 | 4  |
| Carmelo     | Castillo      | 247500   | 1987 | 11 |
| Carmelo     | Castillo      | 177500   | 1986 | 8  |
| Carlos      | Castillo      | 250000   | 1999 | 0  |
| Carlos      | Castillo      | 195000   | 1998 | 0  |
| Carlos      | Castillo      | 150000   | 1997 | 0  |
| Frank       | Castillo      | 2250000  | 2001 | 0  |
| Frank       | Castillo      | 375000   | 2000 | 0  |
| Frank       | Castillo      | 1750000  | 1998 | 0  |
| Frank       | Castillo      | 1740000  | 1997 | 0  |
| Frank       | Castillo      | 1740000  | 1997 | 0  |
| Frank       | Castillo      | 1600000  | 1996 | 0  |
| Frank       | Castillo      | 250000   | 1995 | 0  |
| Frank       | Castillo      | 225000   | 1994 | 0  |
| Frank       | Castillo      | 250000   | 1993 | 0  |
| Frank       | Castillo      | 150000   | 1992 | 0  |
| Juan        | Castillo      | 90000    | 1988 | 0  |
| Juan        | Castillo      | 90000    | 1987 | 3  |
| Luis        | Castillo      | 2200000  | 2001 | 2  |
| Luis        | Castillo      | 390000   | 2000 | 2  |
| Luis        | Castillo      | 225000   | 1999 | 0  |
| Luis        | Castillo      | 200000   | 1998 | 1  |
| Luis        | Castillo      | 154000   | 1997 | 0  |
| Luis        | Castillo      | 109000   | 1996 | 1  |
| Marty       | Castillo      | 76000    | 1985 | 2  |
| Tony        | Castillo      | 1250000  | 1998 | 0  |
| Tony        | Castillo      | 1200000  | 1997 | 0  |
| Tony        | Castillo      | 660000   | 1996 | 0  |
| Tony        | Castillo      | 660000   | 1996 | 0  |
| Tony        | Castillo      | 610500   | 1995 | 0  |
| Tony        | Castillo      | 437500   | 1994 | 0  |
| Tony        | Castillo      | 185000   | 1993 | 0  |
| Tony        | Castillo      | 165000   | 1991 | 0  |
| Tony        | Castillo      | 165000   | 1991 | 0  |
| Tony        | Castillo      | 100000   | 1990 | 0  |
| Tony        | Castillo      | 71500    | 1989 | 0  |
| Tony        | Castillo      | 71500    | 1989 | 0  |
| Vinny       | Castilla      | 7250000  | 2001 | 23 |
| Vinny       | Castilla      | 7250000  | 2001 | 2  |
| Vinny       | Castilla      | 6250000  | 2000 | 6  |
| Vinny       | Castilla      | 6000000  | 1999 | 33 |
| Vinny       | Castilla      | 5025000  | 1998 | 46 |
| Vinny       | Castilla      | 2225000  | 1997 | 40 |
| Vinny       | Castilla      | 1200000  | 1996 | 40 |
| Vinny       | Castilla      | 265000   | 1995 | 32 |
| Vinny       | Castilla      | 192500   | 1994 | 3  |
| Vinny       | Castilla      | 120000   | 1993 | 9  |
| Vinny       | Castilla      | 109000   | 1992 | 0  |
| Juan        | Castro        | 400000   | 2001 | 3  |
| Juan        | Castro        | 240000   | 1998 | 2  |
| Juan        | Castro        | 215000   | 1997 | 0  |
| Juan        | Castro        | 124000   | 1996 | 0  |
| Juan        | Castro        | 109000   | 1995 | 0  |
| Ramon       | Castro        | 214000   | 2001 | 0  |
| Ramon       | Castro        | 200000   | 1999 | 2  |
| Frank       | Catalanotto   | 850000   | 2001 | 11 |
| Frank       | Catalanotto   | 305000   | 2000 | 10 |
| Frank       | Catalanotto   | 237500   | 1999 | 11 |
| Frank       | Catalanotto   | 170000   | 1998 | 6  |
| Mike        | Cather        | 225000   | 1999 | 0  |
| Mike        | Cather        | 182500   | 1998 | 0  |
| Mike        | Cather        | 150000   | 1997 | 0  |
| Bill        | Caudill       | 1633333  | 1987 | 0  |
| Bill        | Caudill       | 1533333  | 1986 | 0  |
| Bill        | Caudill       | 833333   | 1985 | 0  |
| Jose        | Cecena        | 62500    | 1988 | 0  |
| Andujar     | Cedeno        | 500000   | 1996 | 7  |
| Andujar     | Cedeno        | 500000   | 1996 | 3  |
| Andujar     | Cedeno        | 500000   | 1996 | 0  |
| Andujar     | Cedeno        | 1150000  | 1995 | 6  |
| Andujar     | Cedeno        | 340000   | 1994 | 9  |
| Andujar     | Cedeno        | 178000   | 1993 | 11 |
| Andujar     | Cedeno        | 139000   | 1992 | 2  |
| Andujar     | Cedeno        | 100000   | 1990 | 0  |
| Cesar       | Cedeno        | 200000   | 1986 | 0  |
| Cesar       | Cedeno        | 562500   | 1985 | 6  |
| Cesar       | Cedeno        | 562500   | 1985 | 3  |
| Domingo     | Cedeno        | 500000   | 1998 | 2  |
| Domingo     | Cedeno        | 285000   | 1997 | 4  |
| Domingo     | Cedeno        | 230000   | 1996 | 2  |
| Domingo     | Cedeno        | 230000   | 1996 | 0  |
| Domingo     | Cedeno        | 140000   | 1995 | 4  |
| Domingo     | Cedeno        | 122500   | 1994 | 0  |
| Domingo     | Cedeno        | 109000   | 1993 | 0  |
| Roger       | Cedeno        | 2700000  | 2001 | 6  |
| Roger       | Cedeno        | 2400000  | 2000 | 6  |
| Roger       | Cedeno        | 487500   | 1999 | 4  |
| Roger       | Cedeno        | 280000   | 1998 | 2  |
| Roger       | Cedeno        | 200000   | 1997 | 3  |
| Roger       | Cedeno        | 124000   | 1996 | 2  |
| Roger       | Cedeno        | 109000   | 1995 | 0  |
| Rick        | Cerone        | 230000   | 1992 | 1  |
| Rick        | Cerone        | 100000   | 1991 | 2  |
| Rick        | Cerone        | 600000   | 1990 | 2  |
| Rick        | Cerone        | 490000   | 1989 | 4  |
| Rick        | Cerone        | 300000   | 1988 | 3  |
| Rick        | Cerone        | 250000   | 1987 | 4  |
| Rick        | Cerone        | 675000   | 1986 | 4  |
| Rick        | Cerone        | 625000   | 1985 | 3  |
| John        | Cerutti       | 800000   | 1991 | 0  |
| John        | Cerutti       | 762500   | 1990 | 0  |
| John        | Cerutti       | 417000   | 1989 | 0  |
| John        | Cerutti       | 230000   | 1988 | 0  |
| John        | Cerutti       | 115000   | 1987 | 0  |
| John        | Cerutti       | 90000    | 1986 | 0  |
| Ron         | Cey           | 1050000  | 1987 | 4  |
| Ron         | Cey           | 1400000  | 1986 | 13 |
| Ron         | Cey           | 1450000  | 1985 | 22 |
| Chris       | Chambliss     | 769452   | 1986 | 2  |
| Chris       | Chambliss     | 800000   | 1985 | 3  |
| Wes         | Chamberlain   | 350000   | 1994 | 4  |
| Wes         | Chamberlain   | 350000   | 1994 | 2  |
| Wes         | Chamberlain   | 250000   | 1993 | 12 |
| Wes         | Chamberlain   | 200000   | 1992 | 9  |
| Wes         | Chamberlain   | 105000   | 1991 | 13 |
| Wes         | Chamberlain   | 100000   | 1990 | 2  |
| Norm        | Charlton      | 500000   | 1999 | 0  |
| Norm        | Charlton      | 650000   | 1998 | 0  |
| Norm        | Charlton      | 650000   | 1998 | 0  |
| Norm        | Charlton      | 170000   | 1998 | 0  |
| Norm        | Charlton      | 170000   | 1998 | 0  |
| Norm        | Charlton      | 2950000  | 1997 | 0  |
| Norm        | Charlton      | 2075000  | 1996 | 0  |
| Norm        | Charlton      | 525000   | 1995 | 0  |
| Norm        | Charlton      | 525000   | 1995 | 0  |
| Norm        | Charlton      | 109000   | 1995 | 0  |
| Norm        | Charlton      | 109000   | 1995 | 0  |
| Norm        | Charlton      | 2335000  | 1993 | 0  |
| Norm        | Charlton      | 1200000  | 1992 | 0  |
| Norm        | Charlton      | 625000   | 1991 | 0  |
| Norm        | Charlton      | 175000   | 1990 | 0  |
| Norm        | Charlton      | 72500    | 1989 | 0  |
| Eric        | Chavez        | 625000   | 2001 | 32 |
| Eric        | Chavez        | 240000   | 2000 | 26 |
| Eric        | Chavez        | 201000   | 1999 | 13 |
| Raul        | Chavez        | 109000   | 1996 | 0  |
| Robinson    | Checo         | 300000   | 1999 | 0  |
| Robinson    | Checo         | 925000   | 1997 | 0  |
| Bruce       | Chen          | 300000   | 2001 | 0  |
| Bruce       | Chen          | 300000   | 2001 | 0  |
| Bruce       | Chen          | 207500   | 2000 | 0  |
| Bruce       | Chen          | 207500   | 2000 | 0  |
| Bruce       | Chen          | 200000   | 1999 | 0  |
| Scott       | Chiamparino   | 112000   | 1992 | 0  |
| Scott       | Chiamparino   | 112000   | 1991 | 0  |
| Scott       | Chiamparino   | 100000   | 1990 | 0  |
| Steve       | Chitren       | 105000   | 1991 | 0  |
| Randy       | Choate        | 200000   | 2001 | 0  |
| Bobby       | Chouinard     | 278000   | 2001 | 0  |
| Bobby       | Chouinard     | 212500   | 1999 | 0  |
| Bobby       | Chouinard     | 175000   | 1998 | 0  |
| Bobby       | Chouinard     | 175000   | 1998 | 0  |
| Jason       | Christiansen  | 1600000  | 2001 | 0  |
| Jason       | Christiansen  | 1600000  | 2001 | 0  |
| Jason       | Christiansen  | 1000000  | 2000 | 0  |
| Jason       | Christiansen  | 1000000  | 2000 | 0  |
| Jason       | Christiansen  | 725000   | 1999 | 0  |
| Jason       | Christiansen  | 320000   | 1998 | 0  |
| Jason       | Christiansen  | 195000   | 1997 | 0  |
| Jason       | Christiansen  | 143500   | 1996 | 0  |
| Jason       | Christiansen  | 109000   | 1995 | 0  |
| McKay       | Christensen   | 212500   | 2000 | 0  |
| McKay       | Christensen   | 200000   | 1999 | 1  |
| Mike        | Christopher   | 200000   | 1996 | 0  |
| Mike        | Christopher   | 156000   | 1995 | 0  |
| Mike        | Christopher   | 123000   | 1993 | 0  |
| Ryan        | Christenson   | 267500   | 2001 | 0  |
| Ryan        | Christenson   | 267500   | 2001 | 0  |
| Ryan        | Christenson   | 221000   | 2000 | 4  |
| Ryan        | Christenson   | 202500   | 1999 | 4  |
| Ryan        | Christenson   | 170000   | 1998 | 5  |
| Archi       | Cianfrocco    | 475000   | 1998 | 1  |
| Archi       | Cianfrocco    | 400000   | 1997 | 4  |
| Archi       | Cianfrocco    | 262500   | 1996 | 2  |
| Archi       | Cianfrocco    | 200000   | 1995 | 5  |
| Archi       | Cianfrocco    | 185000   | 1994 | 4  |
| Archi       | Cianfrocco    | 130000   | 1993 | 11 |
| Archi       | Cianfrocco    | 130000   | 1993 | 1  |
| Jeff        | Cirillo       | 4850000  | 2001 | 17 |
